-1000mbar.csv,-1002mbar.csv,-1003mbar.csv,-1005mbar.csv,-1007mbar.csv,-183mbar.csv,-260mbar.csv,-391mbar.csv,-500mbar.csv,-590mbar.csv,-664mbar.csv,-725mbar.csv,-7mbar.csv,-817mbar.csv,-913mbar.csv,-938mbar.csv,-962mbar.csv,-978mbar.csv,-989mbar.csv,-997mbar.csv,-99mbar.csv,,,-1015mbar_vaq.csv
0.96,0.96,1.04,0.96,0.96,-0.64,-0.88,-0.32,0,0,0.4,0.48,0.32,0.8,0.96,0.96,0.96,1.04,0.88,0.88,-0.72,,,0.96
0.96,0.88,0.96,0.96,0.96,-0.72,-0.88,-0.32,-0.08,0,0.4,0.4,0.32,0.8,0.96,0.96,0.96,0.96,0.88,0.96,-0.72,,,0.88
0.96,0.96,0.96,0.96,0.96,-0.72,-0.96,-0.4,-0.08,-0.08,0.4,0.4,0.32,0.8,0.88,0.96,0.96,0.96,0.96,0.88,-0.88,,,0.88
0.96,0.96,0.96,0.96,0.88,-0.72,-0.96,-0.4,-0.16,-0.16,0.32,0.4,0.32,0.8,0.88,0.96,0.96,0.96,0.96,0.96,-0.88,,,0.96
0.96,0.96,0.96,0.96,0.96,-0.8,-0.96,-0.48,-0.16,-0.16,0.24,0.32,0.32,0.72,0.88,0.88,0.96,0.96,0.96,0.96,-0.96,,,0.88
0.96,0.96,0.96,1.04,1.04,-0.88,-0.96,-0.56,-0.24,-0.24,0.24,0.32,0.4,0.72,0.88,0.88,0.96,0.96,0.96,0.96,-0.96,,,0.96
0.96,0.96,0.96,0.96,1.04,-0.88,-1.04,-0.56,-0.32,-0.32,0.24,0.24,0.4,0.72,0.8,0.96,0.96,1.04,0.96,0.88,-0.96,,,0.96
1.04,0.96,1.04,1.04,1.04,-0.96,-1.04,-0.64,-0.32,-0.32,0.16,0.24,0.4,0.64,0.88,0.88,0.96,0.96,0.96,0.88,-0.96,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.04,-1.12,-0.72,-0.4,-0.4,0.16,0.24,0.4,0.72,0.88,0.88,0.88,0.96,0.96,0.88,-1.04,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.04,-1.12,-0.8,-0.48,-0.48,0.08,0.08,0.4,0.64,0.88,0.88,0.96,1.04,0.96,0.88,-1.04,,,0.96
0.96,0.96,0.96,1.04,0.96,-1.12,-1.2,-0.88,-0.56,-0.48,0,0.08,0.4,0.56,0.88,0.88,0.96,0.96,0.96,0.8,-1.12,,,0.96
0.88,0.96,0.96,0.96,0.96,-1.12,-1.28,-0.88,-0.64,-0.64,0,0,0.4,0.56,0.88,0.88,0.88,0.96,0.96,0.88,-1.2,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.2,-1.28,-0.96,-0.72,-0.72,-0.16,-0.08,0.4,0.56,0.88,0.88,0.96,0.96,0.96,0.8,-1.2,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.28,-1.36,-0.96,-0.8,-0.8,-0.16,-0.16,0.4,0.48,0.8,0.88,0.88,0.96,0.96,0.72,-1.2,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.28,-1.36,-1.04,-0.88,-0.88,-0.24,-0.24,0.4,0.48,0.8,0.88,0.88,0.96,0.96,0.72,-1.28,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.36,-1.44,-1.12,-0.96,-0.96,-0.32,-0.32,0.4,0.4,0.72,0.88,0.88,0.96,0.88,0.64,-1.36,,,0.96
0.96,0.96,0.96,1.04,1.04,-1.36,-1.52,-1.2,-1.04,-1.04,-0.4,-0.4,0.4,0.32,0.72,0.8,0.88,0.96,0.88,0.64,-1.44,,,0.96
0.88,0.96,0.96,1.04,0.96,-1.44,-1.52,-1.2,-1.04,-1.12,-0.48,-0.48,0.4,0.32,0.64,0.8,0.8,0.96,0.88,0.56,-1.44,,,0.96
0.96,0.96,0.96,1.04,0.96,-1.44,-1.6,-1.28,-1.2,-1.28,-0.56,-0.64,0.4,0.24,0.56,0.8,0.72,0.96,0.88,0.4,-1.44,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.52,-1.68,-1.44,-1.28,-1.36,-0.72,-0.72,0.4,0.16,0.56,0.72,0.8,0.96,0.8,0.24,-1.52,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.6,-1.68,-1.44,-1.36,-1.44,-0.8,-0.88,0.4,0.08,0.56,0.64,0.8,0.88,0.8,0,-1.6,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.6,-1.76,-1.6,-1.44,-1.6,-0.88,-0.96,0.4,0,0.48,0.64,0.72,0.88,0.72,-0.16,-1.6,,,0.88
0.88,0.96,0.96,0.96,0.96,-1.68,-1.76,-1.6,-1.44,-1.6,-0.96,-1.12,0.4,-0.16,0.4,0.56,0.72,0.88,0.64,-0.32,-1.6,,,0.88
0.88,0.96,0.96,0.96,0.96,-1.68,-1.84,-1.68,-1.52,-1.68,-1.04,-1.2,0.4,-0.24,0.32,0.56,0.72,0.8,0.56,-0.32,-1.6,,,0.88
0.88,0.96,0.88,0.96,0.96,-1.76,-1.92,-1.68,-1.68,-1.76,-1.12,-1.44,0.4,-0.32,0.24,0.48,0.56,0.8,0.4,-0.32,-1.68,,,0.96
0.8,0.88,0.96,0.96,0.96,-1.76,-1.92,-1.76,-1.68,-1.84,-1.2,-1.52,0.4,-0.48,0.16,0.4,0.48,0.72,0.24,-0.16,-1.68,,,0.96
0.8,0.88,0.96,0.96,0.96,-1.76,-2,-1.84,-1.76,-2,-1.36,-1.68,0.4,-0.56,0.08,0.32,0.4,0.72,0,0,-1.76,,,0.96
0.72,0.8,0.88,0.96,0.96,-1.76,-1.92,-1.84,-1.84,-2.08,-1.52,-1.76,0.48,-0.72,-0.16,0.24,0.24,0.64,-0.32,0.16,-1.76,,,0.96
0.64,0.72,0.88,0.96,0.96,-1.92,-2,-1.92,-1.84,-2.08,-1.6,-1.92,0.4,-0.96,-0.32,0,0,0.56,-0.56,0.4,-1.76,,,0.96
0.56,0.72,0.8,0.88,0.96,-1.92,-2,-1.92,-1.92,-2.16,-1.76,-2,0.4,-1.04,-0.48,-0.16,-0.24,0.48,-0.72,0.56,-1.84,,,0.88
0.4,0.56,0.8,0.8,0.96,-1.92,-2,-2,-2.08,-2.24,-1.84,-2.16,0.4,-1.28,-0.72,-0.4,-0.48,0.24,-0.72,0.64,-1.84,,,0.8
0.24,0.4,0.72,0.8,0.8,-1.92,-2,-2,-2.08,-2.32,-1.92,-2.24,0.4,-1.44,-1.04,-0.72,-0.88,0.08,-0.64,0.72,-1.92,,,0.88
0,0.32,0.56,0.8,0.8,-2,-2,-2.08,-2.16,-2.32,-2.08,-2.32,0.4,-1.68,-1.28,-1.04,-1.12,-0.24,-0.48,0.8,-1.92,,,0.8
0,0.16,0.48,0.72,0.72,-1.92,-2.08,-2.16,-2.16,-2.32,-2.08,-2.32,0.4,-1.84,-1.6,-1.28,-1.36,-0.48,-0.24,0.8,-1.92,,,0.72
-0.16,0.08,0.4,0.56,0.72,-2,-2,-2.16,-2.24,-2.32,-2.24,-2.32,0.4,-2,-1.84,-1.52,-1.52,-0.72,0,0.8,-1.84,,,0.88
-0.08,0.08,0.24,0.56,0.48,-2,-2,-2.16,-2.24,-2.32,-2.32,-2.4,0.4,-2.16,-1.92,-1.76,-1.52,-0.96,0.24,0.88,-1.92,,,0.88
0,0.08,0.24,0.4,0.48,-2,-2,-2.16,-2.24,-2.32,-2.32,-2.4,0.4,-2.32,-2.08,-1.84,-1.52,-1.04,0.4,0.88,-1.92,,,0.88
0.16,0.24,0.16,0.32,0.48,-2,-2,-2.16,-2.24,-2.32,-2.32,-2.32,0.4,-2.32,-2.08,-1.84,-1.2,-1.04,0.56,0.88,-1.92,,,0.88
0.4,0.4,0.16,0.32,0.4,-2,-2,-2.16,-2.24,-2.24,-2.4,-2.32,0.4,-2.4,-2,-1.76,-0.96,-0.96,0.64,0.88,-1.92,,,0.88
0.48,0.48,0.24,0.32,0.4,-1.92,-2,-2.08,-2.24,-2.16,-2.4,-2.24,0.4,-2.4,-1.92,-1.6,-0.64,-0.8,0.72,0.88,-1.84,,,0.88
0.64,0.64,0.32,0.4,0.48,-2,-2,-2.16,-2.32,-2.16,-2.32,-2.16,0.4,-2.32,-1.68,-1.36,-0.32,-0.48,0.8,0.88,-1.84,,,0.88
0.72,0.72,0.56,0.48,0.56,-1.92,-1.92,-2.16,-2.24,-2.08,-2.32,-2.08,0.4,-2.16,-1.44,-1.04,-0.08,-0.16,0.8,0.88,-1.92,,,0.96
0.8,0.72,0.64,0.64,0.64,-1.92,-1.92,-2.08,-2.24,-2,-2.32,-1.92,0.4,-2.08,-1.2,-0.8,0.16,0.08,0.88,0.88,-1.92,,,0.96
0.88,0.88,0.72,0.64,0.8,-1.92,-1.92,-2.08,-2.16,-1.92,-2.32,-1.76,0.4,-2,-0.88,-0.48,0.32,0.32,0.88,0.88,-1.92,,,0.96
0.88,0.88,0.8,0.72,0.8,-1.92,-1.84,-2.08,-2.16,-1.76,-2.16,-1.68,0.4,-1.76,-0.64,-0.24,0.48,0.48,0.88,0.8,-1.84,,,0.96
0.88,0.88,0.8,0.8,0.88,-1.92,-1.84,-2.08,-2.08,-1.76,-2.08,-1.44,0.4,-1.6,-0.32,-0.08,0.56,0.56,0.88,0.88,-1.76,,,0.96
0.96,0.96,0.88,0.8,0.88,-1.92,-1.84,-1.92,-2.08,-1.6,-2,-1.36,0.4,-1.44,-0.16,0.16,0.64,0.72,0.88,0.8,-1.76,,,0.96
0.96,0.96,0.96,0.88,0.96,-1.84,-1.76,-1.92,-1.92,-1.52,-1.84,-1.2,0.4,-1.2,0,0.32,0.64,0.72,0.88,0.8,-1.76,,,0.96
0.96,0.96,0.96,0.96,0.96,-1.84,-1.68,-1.84,-1.92,-1.44,-1.76,-1.04,0.4,-1.04,0.16,0.4,0.64,0.8,0.88,0.88,-1.76,,,0.96
0.88,0.96,0.96,0.96,0.96,-1.76,-1.68,-1.84,-1.84,-1.36,-1.68,-0.96,0.4,-0.88,0.24,0.48,0.72,0.8,0.88,0.88,-1.76,,,0.96
0.88,0.88,0.96,0.96,0.96,-1.76,-1.6,-1.76,-1.68,-1.28,-1.6,-0.88,0.4,-0.72,0.4,0.56,0.72,0.88,0.88,0.88,-1.68,,,0.88
0.96,0.96,0.96,0.96,0.88,-1.76,-1.6,-1.68,-1.68,-1.12,-1.44,-0.72,0.32,-0.56,0.4,0.64,0.72,0.88,0.96,0.88,-1.68,,,0.96
0.96,0.88,0.96,0.96,0.88,-1.68,-1.52,-1.68,-1.6,-1.04,-1.36,-0.56,0.4,-0.32,0.56,0.64,0.72,0.88,0.96,0.8,-1.68,,,0.96
0.96,0.88,0.96,0.96,0.88,-1.68,-1.44,-1.68,-1.52,-0.96,-1.2,-0.56,0.4,-0.32,0.56,0.72,0.72,0.88,0.88,0.8,-1.68,,,0.96
0.96,0.88,0.96,0.96,0.96,-1.68,-1.44,-1.6,-1.44,-0.88,-1.04,-0.4,0.32,-0.16,0.64,0.8,0.64,0.96,0.88,0.8,-1.68,,,0.96
0.96,0.88,0.88,0.96,0.96,-1.6,-1.36,-1.44,-1.36,-0.8,-0.96,-0.32,0.32,0,0.72,0.8,0.72,0.88,0.88,0.8,-1.6,,,0.88
0.88,0.96,0.96,0.96,0.96,-1.44,-1.28,-1.44,-1.28,-0.64,-0.88,-0.24,0.32,0.08,0.64,0.88,0.72,0.88,0.88,0.72,-1.6,,,0.88
0.96,0.88,0.88,0.88,0.88,-1.44,-1.2,-1.36,-1.2,-0.56,-0.72,-0.16,0.32,0.16,0.72,0.88,0.8,0.88,0.88,0.8,-1.52,,,0.88
0.88,0.96,0.96,0.88,0.96,-1.36,-1.2,-1.2,-1.12,-0.48,-0.64,-0.08,0.32,0.24,0.8,0.8,0.72,0.96,0.96,0.8,-1.44,,,0.88
0.96,0.88,0.96,0.96,0.96,-1.36,-1.2,-1.2,-1.04,-0.4,-0.56,0.08,0.24,0.32,0.8,0.88,0.8,0.88,0.88,0.8,-1.36,,,0.88
0.88,0.88,0.88,0.96,0.88,-1.28,-1.12,-1.04,-0.96,-0.32,-0.48,0.16,0.24,0.4,0.8,0.88,0.8,0.96,0.88,0.8,-1.36,,,0.88
0.88,0.88,0.96,0.88,0.88,-1.28,-1.04,-1.04,-0.88,-0.24,-0.32,0.16,0.24,0.4,0.8,0.88,0.8,0.96,0.88,0.8,-1.36,,,0.88
0.88,0.88,0.96,0.96,0.96,-1.2,-0.96,-1.04,-0.8,-0.24,-0.24,0.24,0.24,0.48,0.8,0.8,0.8,0.96,0.88,0.8,-1.28,,,0.88
0.88,0.88,0.96,0.96,0.96,-1.12,-0.96,-0.96,-0.72,-0.16,-0.24,0.32,0.24,0.56,0.8,0.88,0.8,0.96,0.88,0.72,-1.2,,,0.88
0.88,0.88,0.96,0.88,0.96,-1.12,-0.88,-0.88,-0.64,-0.08,-0.16,0.32,0.24,0.56,0.8,0.88,0.8,0.88,0.88,0.72,-1.2,,,0.8
0.8,0.88,0.88,0.88,0.88,-1.04,-0.88,-0.88,-0.56,-0.08,-0.08,0.32,0.24,0.56,0.88,0.88,0.88,0.88,0.88,0.8,-1.2,,,0.8
0.8,0.88,0.88,0.88,0.88,-0.96,-0.8,-0.72,-0.48,0,0,0.4,0.16,0.56,0.88,0.88,0.88,0.88,0.88,0.8,-1.12,,,0.8
0.88,0.8,0.88,0.8,0.88,-0.96,-0.72,-0.72,-0.48,0.08,0.08,0.32,0.16,0.64,0.88,0.88,0.88,0.96,0.88,0.72,-1.12,,,0.88
0.88,0.88,0.88,0.88,0.88,-0.96,-0.64,-0.72,-0.4,0.08,0.08,0.48,0.24,0.64,0.88,0.88,0.96,0.88,0.8,0.8,-1.04,,,0.88
0.88,0.88,0.88,0.88,0.8,-0.88,-0.72,-0.64,-0.32,0.16,0.16,0.48,0.16,0.72,0.88,0.88,0.96,0.88,0.88,0.8,-1.04,,,0.8
0.8,0.88,0.88,0.88,0.8,-0.88,-0.48,-0.56,-0.32,0.16,0.24,0.48,0.16,0.72,0.8,0.8,0.88,0.88,0.88,0.72,-0.96,,,0.72
0.8,0.8,0.88,0.88,0.8,-0.8,-0.48,-0.48,-0.24,0.24,0.24,0.56,0.16,0.72,0.8,0.88,0.88,0.88,0.8,0.8,-0.96,,,0.8
0.88,0.88,0.88,0.88,0.8,-0.72,-0.48,-0.4,-0.16,0.24,0.32,0.56,0.16,0.72,0.88,0.88,0.88,0.96,0.8,0.8,-0.88,,,0.72
0.72,0.8,0.8,0.88,0.8,-0.72,-0.48,-0.4,-0.16,0.24,0.32,0.56,0.16,0.72,0.8,0.88,0.88,0.88,0.8,0.8,-0.88,,,0.8
0.72,0.8,0.8,0.88,0.8,-0.64,-0.4,-0.32,-0.08,0.24,0.32,0.56,0.16,0.8,0.8,0.88,0.88,0.88,0.8,0.8,-0.88,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.64,-0.32,-0.32,-0.08,0.32,0.4,0.56,0.16,0.72,0.88,0.88,0.88,0.88,0.8,0.8,-0.8,,,0.8
0.8,0.88,0.8,0.8,0.8,-0.56,-0.32,-0.24,0,0.32,0.4,0.56,0.08,0.72,0.8,0.88,0.96,0.88,0.8,0.8,-0.72,,,0.8
0.8,0.8,0.88,0.8,0.8,-0.56,-0.32,-0.16,0,0.32,0.4,0.56,0.16,0.72,0.96,0.88,0.88,0.88,0.8,0.72,-0.64,,,0.8
0.8,0.8,0.88,0.8,0.8,-0.56,-0.16,-0.16,0.08,0.4,0.4,0.64,0.08,0.8,0.88,0.88,0.8,0.88,0.8,0.8,-0.64,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.4,-0.24,-0.16,0.16,0.4,0.48,0.72,0.08,0.8,0.88,0.88,0.88,0.96,0.88,0.8,-0.56,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.4,-0.16,-0.08,0.16,0.48,0.48,0.72,0.08,0.88,0.8,0.88,0.8,0.88,0.8,0.8,-0.56,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.4,-0.16,-0.08,0.24,0.48,0.56,0.72,0.08,0.88,0.8,0.88,0.8,0.88,0.8,0.72,-0.48,,,0.72
0.8,0.8,0.8,0.8,0.88,-0.32,-0.16,0,0.24,0.48,0.56,0.72,0.08,0.88,0.88,0.88,0.88,0.88,0.8,0.72,-0.48,,,0.8
0.72,0.8,0.8,0.8,0.8,-0.32,-0.08,0,0.24,0.56,0.56,0.8,0.08,0.88,0.88,0.88,0.88,0.88,0.88,0.8,-0.4,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.24,-0.08,0.08,0.32,0.56,0.64,0.72,0.08,0.88,0.8,0.88,0.88,0.88,0.8,0.72,-0.4,,,0.8
0.88,0.72,0.8,0.8,0.8,-0.32,0,0.08,0.32,0.56,0.64,0.72,0.08,0.88,0.88,0.88,0.8,0.8,0.8,0.8,-0.32,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.16,0,0.24,0.32,0.56,0.64,0.8,0.08,0.88,0.96,0.88,0.88,0.8,0.8,0.8,-0.32,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.16,0.08,0.24,0.4,0.64,0.64,0.8,0.16,0.8,0.88,0.88,0.88,0.8,0.88,0.8,-0.32,,,0.8
0.72,0.8,0.8,0.8,0.8,-0.16,0.08,0.24,0.32,0.64,0.64,0.8,0.16,0.88,0.8,0.96,0.88,0.8,0.8,0.72,-0.32,,,0.8
0.8,0.8,0.8,0.8,0.8,-0.16,0.08,0.24,0.4,0.64,0.64,0.8,0.16,0.88,0.88,0.88,0.88,0.8,0.88,0.72,-0.24,,,0.8
0.8,0.88,0.8,0.8,0.8,-0.08,0.16,0.32,0.4,0.56,0.72,0.88,0.08,0.8,0.8,0.88,0.88,0.88,0.88,0.8,-0.16,,,0.8
0.8,0.88,0.8,0.88,0.8,-0.08,0.16,0.32,0.48,0.64,0.72,0.8,0.08,0.88,0.88,0.88,0.88,0.8,0.8,0.72,-0.24,,,0.72
0.8,0.8,0.8,0.88,0.72,0,0.24,0.32,0.48,0.64,0.72,0.8,0.16,0.88,0.88,0.88,0.88,0.8,0.8,0.72,-0.16,,,0.8
0.8,0.8,0.8,0.8,0.8,0,0.16,0.32,0.56,0.64,0.72,0.72,0.08,0.96,0.88,0.96,0.8,0.8,0.8,0.72,-0.16,,,0.8
0.8,0.8,0.8,0.88,0.8,0.08,0.24,0.4,0.48,0.64,0.72,0.88,0.08,0.96,0.88,0.96,0.88,0.88,0.8,0.64,-0.16,,,0.8
0.8,0.88,0.8,0.8,0.8,0,0.24,0.32,0.48,0.64,0.72,0.88,0.08,0.96,0.88,0.8,0.88,0.8,0.8,0.64,-0.08,,,0.72
0.8,0.8,0.8,0.8,0.72,0.08,0.24,0.4,0.48,0.64,0.72,0.8,0.08,0.96,0.88,0.88,0.8,0.88,0.8,0.56,0,,,0.8
0.72,0.8,0.8,0.8,0.8,0.08,0.24,0.32,0.56,0.64,0.72,0.8,0.08,0.96,0.96,0.88,0.88,0.8,0.8,0.56,-0.08,,,0.8
0.8,0.8,0.8,0.8,0.8,0.08,0.32,0.4,0.56,0.64,0.72,0.8,0.16,0.96,0.88,0.88,0.88,0.8,0.72,0.56,0,,,0.8
0.8,0.8,0.88,0.72,0.8,0.16,0.32,0.4,0.48,0.64,0.72,0.72,0.16,0.88,0.88,0.8,0.88,0.8,0.72,0.56,0,,,0.72
0.8,0.8,0.8,0.8,0.88,0.16,0.32,0.4,0.56,0.64,0.72,0.8,0.16,0.88,0.88,0.8,0.88,0.8,0.8,0.48,0,,,0.8
0.72,0.8,0.8,0.8,0.8,0.16,0.32,0.4,0.56,0.64,0.72,0.8,0.16,0.88,0.8,0.8,0.8,0.72,0.72,0.4,0,,,0.72
0.72,0.72,0.8,0.88,0.8,0.24,0.24,0.4,0.56,0.64,0.72,0.8,0.16,0.88,0.88,0.8,0.8,0.72,0.72,0.48,0.08,,,0.72
0.72,0.72,0.8,0.8,0.8,0.24,0.32,0.4,0.56,0.72,0.72,0.72,0.16,0.88,0.88,0.8,0.8,0.72,0.64,0.48,0.08,,,0.72
0.72,0.72,0.72,0.8,0.8,0.16,0.32,0.48,0.56,0.64,0.72,0.72,0.16,0.88,0.8,0.8,0.72,0.8,0.56,0.48,0.08,,,0.72
0.72,0.72,0.72,0.8,0.8,0.16,0.24,0.48,0.64,0.64,0.72,0.72,0.16,0.8,0.8,0.8,0.72,0.72,0.56,0.56,0.08,,,0.72
0.64,0.72,0.72,0.72,0.8,0.24,0.32,0.48,0.56,0.64,0.72,0.72,0.16,0.8,0.72,0.72,0.64,0.64,0.48,0.56,0.08,,,0.72
0.64,0.72,0.72,0.72,0.8,0.24,0.32,0.48,0.56,0.64,0.72,0.72,0.16,0.8,0.72,0.72,0.64,0.72,0.48,0.64,0.16,,,0.72
0.64,0.64,0.72,0.72,0.72,0.24,0.32,0.48,0.56,0.56,0.72,0.64,0.16,0.72,0.72,0.64,0.64,0.64,0.56,0.64,0.16,,,0.72
0.56,0.56,0.72,0.72,0.64,0.24,0.4,0.48,0.56,0.56,0.72,0.72,0.16,0.72,0.64,0.64,0.64,0.64,0.48,0.64,0.16,,,0.64
0.56,0.56,0.72,0.72,0.72,0.24,0.4,0.48,0.56,0.56,0.72,0.72,0.24,0.72,0.64,0.64,0.64,0.56,0.48,0.64,0.16,,,0.64
0.56,0.48,0.56,0.72,0.64,0.32,0.4,0.48,0.56,0.64,0.64,0.72,0.24,0.72,0.64,0.56,0.56,0.56,0.56,0.72,0.24,,,0.64
0.56,0.48,0.56,0.64,0.56,0.32,0.4,0.48,0.56,0.64,0.64,0.64,0.24,0.72,0.56,0.56,0.56,0.56,0.64,0.64,0.24,,,0.64
0.56,0.48,0.56,0.56,0.56,0.32,0.4,0.48,0.56,0.56,0.64,0.72,0.24,0.64,0.56,0.56,0.56,0.56,0.64,0.72,0.24,,,0.64
0.56,0.48,0.48,0.56,0.48,0.32,0.4,0.48,0.56,0.64,0.72,0.72,0.24,0.72,0.56,0.56,0.64,0.56,0.64,0.72,0.24,,,0.64
0.56,0.56,0.48,0.48,0.48,0.4,0.4,0.48,0.56,0.56,0.64,0.64,0.24,0.72,0.64,0.56,0.64,0.56,0.64,0.72,0.24,,,0.64
0.56,0.64,0.48,0.48,0.48,0.32,0.4,0.56,0.56,0.64,0.72,0.72,0.24,0.64,0.56,0.56,0.64,0.56,0.64,0.72,0.24,,,0.64
0.64,0.56,0.48,0.48,0.56,0.32,0.4,0.56,0.64,0.64,0.64,0.72,0.24,0.72,0.64,0.56,0.64,0.56,0.72,0.72,0.24,,,0.64
0.64,0.56,0.56,0.48,0.56,0.32,0.4,0.56,0.56,0.72,0.64,0.72,0.24,0.72,0.64,0.64,0.64,0.64,0.72,0.72,0.24,,,0.72
0.64,0.64,0.56,0.56,0.56,0.32,0.48,0.56,0.56,0.72,0.72,0.72,0.32,0.72,0.64,0.64,0.72,0.64,0.72,0.72,0.32,,,0.72
0.64,0.64,0.64,0.64,0.64,0.4,0.48,0.56,0.56,0.64,0.72,0.72,0.32,0.64,0.64,0.64,0.72,0.64,0.72,0.72,0.32,,,0.72
0.72,0.64,0.72,0.64,0.64,0.4,0.48,0.56,0.64,0.64,0.72,0.72,0.32,0.72,0.72,0.64,0.72,0.72,0.72,0.72,0.32,,,0.72
0.64,0.72,0.64,0.64,0.72,0.4,0.48,0.56,0.64,0.72,0.72,0.8,0.32,0.8,0.64,0.72,0.72,0.72,0.72,0.64,0.32,,,0.72
0.72,0.72,0.72,0.64,0.72,0.4,0.48,0.56,0.56,0.72,0.72,0.72,0.32,0.72,0.72,0.8,0.8,0.72,0.8,0.72,0.32,,,0.72
0.72,0.72,0.64,0.72,0.64,0.4,0.56,0.56,0.56,0.72,0.72,0.8,0.32,0.8,0.8,0.8,0.8,0.72,0.8,0.72,0.32,,,0.72
0.72,0.72,0.72,0.72,0.72,0.4,0.48,0.56,0.64,0.72,0.72,0.8,0.32,0.8,0.8,0.72,0.72,0.72,0.72,0.72,0.32,,,0.72
0.72,0.72,0.64,0.72,0.72,0.4,0.56,0.56,0.64,0.72,0.72,0.8,0.32,0.8,0.8,0.8,0.72,0.72,0.72,0.72,0.4,,,0.72
0.72,0.72,0.72,0.72,0.72,0.4,0.56,0.56,0.72,0.72,0.8,0.88,0.4,0.8,0.8,0.8,0.8,0.72,0.72,0.72,0.32,,,0.72
0.72,0.64,0.72,0.72,0.72,0.4,0.56,0.64,0.72,0.72,0.72,0.8,0.4,0.88,0.8,0.72,0.8,0.72,0.72,0.72,0.4,,,0.72
0.72,0.72,0.72,0.72,0.72,0.48,0.56,0.56,0.64,0.72,0.8,0.8,0.4,0.88,0.8,0.8,0.8,0.72,0.72,0.72,0.4,,,0.72
0.72,0.72,0.64,0.72,0.72,0.48,0.56,0.64,0.72,0.72,0.8,0.8,0.4,0.8,0.8,0.72,0.72,0.8,0.72,0.64,0.4,,,0.72
0.64,0.72,0.72,0.72,0.72,0.48,0.56,0.64,0.64,0.72,0.8,0.8,0.4,0.88,0.8,0.72,0.72,0.72,0.72,0.64,0.4,,,0.72
0.72,0.72,0.72,0.72,0.72,0.48,0.56,0.64,0.72,0.8,0.72,0.8,0.48,0.8,0.8,0.8,0.72,0.72,0.72,0.72,0.4,,,0.72
0.72,0.8,0.72,0.72,0.72,0.56,0.56,0.72,0.64,0.72,0.72,0.8,0.48,0.88,0.8,0.8,0.72,0.72,0.72,0.56,0.48,,,0.72
0.72,0.72,0.72,0.72,0.72,0.48,0.64,0.64,0.72,0.72,0.8,0.8,0.4,0.88,0.8,0.8,0.8,0.72,0.72,0.72,0.48,,,0.72
0.8,0.72,0.72,0.72,0.72,0.56,0.64,0.72,0.72,0.8,0.8,0.8,0.48,0.8,0.72,0.8,0.72,0.8,0.72,0.64,0.48,,,0.72
0.72,0.72,0.72,0.72,0.72,0.56,0.56,0.64,0.72,0.72,0.8,0.8,0.48,0.88,0.72,0.72,0.72,0.8,0.72,0.64,0.4,,,0.72
0.72,0.72,0.72,0.72,0.72,0.56,0.56,0.72,0.72,0.72,0.8,0.8,0.48,0.88,0.8,0.72,0.8,0.8,0.72,0.64,0.48,,,0.72
0.72,0.72,0.72,0.72,0.64,0.56,0.56,0.72,0.72,0.72,0.8,0.72,0.4,0.88,0.72,0.72,0.72,0.72,0.72,0.64,0.4,,,0.72
0.72,0.72,0.72,0.72,0.72,0.56,0.56,0.72,0.72,0.72,0.8,0.8,0.4,0.88,0.8,0.8,0.72,0.72,0.72,0.64,0.48,,,0.72
0.72,0.72,0.72,0.72,0.72,0.48,0.56,0.64,0.72,0.72,0.8,0.8,0.4,0.88,0.8,0.72,0.72,0.72,0.64,0.56,0.48,,,0.72
0.72,0.72,0.72,0.72,0.72,0.48,0.56,0.64,0.64,0.72,0.8,0.72,0.48,0.8,0.72,0.8,0.72,0.72,0.72,0.64,0.48,,,0.72
0.72,0.72,0.72,0.72,0.72,0.56,0.56,0.64,0.72,0.72,0.72,0.72,0.48,0.8,0.72,0.72,0.72,0.72,0.64,0.64,0.48,,,0.72
0.72,0.72,0.72,0.72,0.72,0.48,0.56,0.72,0.72,0.72,0.72,0.72,0.4,0.8,0.72,0.72,0.72,0.72,0.64,0.64,0.48,,,0.72
0.72,0.64,0.72,0.72,0.72,0.56,0.56,0.72,0.72,0.72,0.72,0.72,0.56,0.8,0.72,0.72,0.64,0.72,0.56,0.48,0.4,,,0.72
0.72,0.64,0.72,0.72,0.72,0.56,0.56,0.64,0.64,0.72,0.72,0.64,0.56,0.72,0.72,0.72,0.64,0.64,0.56,0.4,0.48,,,0.72
